,ID,Timestamp,Date,Time,Hour,Incident,Borough,Station
14660,010891-26012017,2017-01-26 08:10:14+00:00,2017-01-26,08:10:14,8,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14661,011575-27012017,2017-01-27 16:07:04+00:00,2017-01-27,16:07:04,16,No action (not false alarm),WANDSWORTH,Wandsworth
14662,013086-31012017,2017-01-31 12:27:24+00:00,2017-01-31,12:27:24,12,RTC,WANDSWORTH,Wandsworth
14663,013640-01022017,2017-02-01 18:15:45+00:00,2017-02-01,18:15:45,18,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14664,016553-08022017,2017-02-08 22:56:04+00:00,2017-02-08,22:56:04,22,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14665,023652-25022017,2017-02-25 08:43:13+00:00,2017-02-25,08:43:13,8,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14666,023841-25022017,2017-02-25 16:46:12+00:00,2017-02-25,16:46:12,16,Flooding,WANDSWORTH,Wandsworth
14667,024550-27022017,2017-02-27 04:55:32+00:00,2017-02-27,04:55:32,4,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14668,028286-08032017,2017-03-08 11:38:42+00:00,2017-03-08,11:38:42,11,Effecting entry/exit,WANDSWORTH,Wandsworth
14669,029283-10032017,2017-03-10 19:37:23+00:00,2017-03-10,19:37:23,19,Advice Only,WANDSWORTH,Wandsworth
14670,029310-10032017,2017-03-10 21:07:03+00:00,2017-03-10,21:07:03,21,Lift Release,WANDSWORTH,Wandsworth
14671,039777-02042017,2017-04-02 21:31:27+00:00,2017-04-02,21:31:27,21,Flooding,WANDSWORTH,Wandsworth
14672,051386-25042017,2017-04-25 07:13:27+00:00,2017-04-25,07:13:27,7,RTC,WANDSWORTH,Wandsworth
14673,005550-13012017,2017-01-13 21:40:11+00:00,2017-01-13,21:40:11,21,RTC,WANDSWORTH,Wandsworth
14674,008379-20012017,2017-01-20 18:08:46+00:00,2017-01-20,18:08:46,18,Lift Release,WANDSWORTH,Wandsworth
14675,013912-02022017,2017-02-02 12:25:39+00:00,2017-02-02,12:25:39,12,Flooding,WANDSWORTH,Wandsworth
14676,014772-04022017,2017-02-04 17:31:10+00:00,2017-02-04,17:31:10,17,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14677,017040-10022017,2017-02-10 07:22:59+00:00,2017-02-10,07:22:59,7,Flooding,WANDSWORTH,Wandsworth
14678,019171-15022017,2017-02-15 05:37:07+00:00,2017-02-15,05:37:07,5,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14679,023258-24022017,2017-02-24 11:40:07+00:00,2017-02-24,11:40:07,11,Effecting entry/exit,WANDSWORTH,Wandsworth
14680,023850-25022017,2017-02-25 17:03:45+00:00,2017-02-25,17:03:45,17,Hazardous Materials incident,WANDSWORTH,Wandsworth
14681,036911-27032017,2017-03-27 23:42:52+00:00,2017-03-27,23:42:52,23,Effecting entry/exit,WANDSWORTH,Wandsworth
14682,037898-30032017,2017-03-30 07:34:37+00:00,2017-03-30,07:34:37,7,Flooding,WANDSWORTH,Wandsworth
14683,000906-02012017,2017-01-02 21:20:42+00:00,2017-01-02,21:20:42,21,Advice Only,WANDSWORTH,Tooting
14684,001485-04012017,2017-01-04 08:17:46+00:00,2017-01-04,08:17:46,8,Medical Incident - Co-responder,WANDSWORTH,Tooting
14685,005527-13012017,2017-01-13 20:32:29+00:00,2017-01-13,20:32:29,20,Lift Release,WANDSWORTH,Tooting
14686,007595-18012017,2017-01-18 21:19:44+00:00,2017-01-18,21:19:44,21,Spills and Leaks (not RTC),WANDSWORTH,Tooting
14687,008319-20012017,2017-01-20 15:47:03+00:00,2017-01-20,15:47:03,15,Effecting entry/exit,WANDSWORTH,Tooting
14688,008397-20012017,2017-01-20 18:34:06+00:00,2017-01-20,18:34:06,18,Lift Release,WANDSWORTH,Tooting
14689,009433-22012017,2017-01-22 20:21:27+00:00,2017-01-22,20:21:27,20,Lift Release,WANDSWORTH,Tooting
14690,011043-26012017,2017-01-26 15:20:11+00:00,2017-01-26,15:20:11,15,Lift Release,WANDSWORTH,Tooting
14691,014309-03022017,2017-02-03 13:24:25+00:00,2017-02-03,13:24:25,13,Medical Incident - Co-responder,WANDSWORTH,Tooting
14692,016470-08022017,2017-02-08 18:31:52+00:00,2017-02-08,18:31:52,18,Medical Incident - Co-responder,WANDSWORTH,Tooting
14693,017401-10022017,2017-02-10 23:36:28+00:00,2017-02-10,23:36:28,23,Effecting entry/exit,WANDSWORTH,Tooting
14694,018412-13022017,2017-02-13 09:41:49+00:00,2017-02-13,09:41:49,9,Effecting entry/exit,WANDSWORTH,Tooting
14695,018783-14022017,2017-02-14 08:18:18+00:00,2017-02-14,08:18:18,8,Medical Incident - Co-responder,WANDSWORTH,Tooting
14696,019346-15022017,2017-02-15 15:31:45+00:00,2017-02-15,15:31:45,15,Effecting entry/exit,WANDSWORTH,Tooting
14697,021745-21022017,2017-02-21 15:43:45+00:00,2017-02-21,15:43:45,15,Effecting entry/exit,WANDSWORTH,Tooting
14698,022644-23022017,2017-02-23 14:20:09+00:00,2017-02-23,14:20:09,14,Making Safe (not RTC),WANDSWORTH,Tooting
14699,023070-23022017,2017-02-23 22:53:51+00:00,2017-02-23,22:53:51,22,No action (not false alarm),WANDSWORTH,Tooting
14700,026565-04032017,2017-03-04 02:08:29+00:00,2017-03-04,02:08:29,2,Flooding,WANDSWORTH,Tooting
14701,026772-04032017,2017-03-04 15:06:07+00:00,2017-03-04,15:06:07,15,Effecting entry/exit,WANDSWORTH,Tooting
14702,031098-14032017,2017-03-14 21:13:39+00:00,2017-03-14,21:13:39,21,Medical Incident - Co-responder,WANDSWORTH,Tooting
14703,032119-17032017,2017-03-17 11:31:27+00:00,2017-03-17,11:31:27,11,RTC,WANDSWORTH,Tooting
14704,035521-24032017,2017-03-24 23:14:59+00:00,2017-03-24,23:14:59,23,Flooding,WANDSWORTH,Tooting
14705,036446-27032017,2017-03-27 00:26:15+00:00,2017-03-27,00:26:15,0,No action (not false alarm),WANDSWORTH,Tooting
14706,038350-30032017,2017-03-30 23:55:44+00:00,2017-03-30,23:55:44,23,Effecting entry/exit,WANDSWORTH,Tooting
14707,039470-02042017,2017-04-02 07:34:27+00:00,2017-04-02,07:34:27,7,Effecting entry/exit,WANDSWORTH,Tooting
14708,039704-02042017,2017-04-02 18:48:35+00:00,2017-04-02,18:48:35,18,Flooding,WANDSWORTH,Tooting
14709,040150-03042017,2017-04-03 16:40:29+00:00,2017-04-03,16:40:29,16,RTC,WANDSWORTH,Tooting
14710,042075-07042017,2017-04-07 17:47:18+00:00,2017-04-07,17:47:18,17,No action (not false alarm),WANDSWORTH,Tooting
14711,042187-07042017,2017-04-07 20:49:00+00:00,2017-04-07,20:49:00,20,Medical Incident - Co-responder,WANDSWORTH,Tooting
14712,042281-08042017,2017-04-08 01:12:49+00:00,2017-04-08,01:12:49,1,Flooding,WANDSWORTH,Tooting
14713,042387-08042017,2017-04-08 09:21:16+00:00,2017-04-08,09:21:16,9,Medical Incident - Co-responder,WANDSWORTH,Tooting
14714,054273-30042017,2017-04-30 22:00:29+00:00,2017-04-30,22:00:29,22,Flooding,WANDSWORTH,Tooting
14715,000807-02012017,2017-01-02 16:53:38+00:00,2017-01-02,16:53:38,16,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14716,003097-07012017,2017-01-07 18:09:46+00:00,2017-01-07,18:09:46,18,Effecting entry/exit,WANDSWORTH,Tooting
14717,004007-09012017,2017-01-09 22:36:03+00:00,2017-01-09,22:36:03,22,RTC,WANDSWORTH,Tooting
14718,006268-15012017,2017-01-15 19:30:13+00:00,2017-01-15,19:30:13,19,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14719,008006-19012017,2017-01-19 21:13:46+00:00,2017-01-19,21:13:46,21,Medical Incident - Co-responder,WANDSWORTH,Tooting
14720,009724-23012017,2017-01-23 14:24:45+00:00,2017-01-23,14:24:45,14,Effecting entry/exit,WANDSWORTH,Tooting
14721,010546-25012017,2017-01-25 11:55:49+00:00,2017-01-25,11:55:49,11,Effecting entry/exit,WANDSWORTH,Tooting
14722,014115-02022017,2017-02-02 22:47:36+00:00,2017-02-02,22:47:36,22,Effecting entry/exit,WANDSWORTH,Tooting
14723,015404-06022017,2017-02-06 09:37:32+00:00,2017-02-06,09:37:32,9,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14724,017071-10022017,2017-02-10 09:04:04+00:00,2017-02-10,09:04:04,9,Effecting entry/exit,WANDSWORTH,Tooting
14725,021435-20022017,2017-02-20 17:56:22+00:00,2017-02-20,17:56:22,17,No action (not false alarm),WANDSWORTH,Wandsworth
14726,033234-19032017,2017-03-19 16:58:17+00:00,2017-03-19,16:58:17,16,Effecting entry/exit,WANDSWORTH,Wandsworth
14727,035005-23032017,2017-03-23 19:56:10+00:00,2017-03-23,19:56:10,19,Effecting entry/exit,WANDSWORTH,Wandsworth
14728,036465-27032017,2017-03-27 01:43:58+00:00,2017-03-27,01:43:58,1,Effecting entry/exit,WANDSWORTH,Wandsworth
14729,048317-19042017,2017-04-19 07:58:56+00:00,2017-04-19,07:58:56,7,Effecting entry/exit,WANDSWORTH,Tooting
14730,048786-19042017,2017-04-19 21:41:08+00:00,2017-04-19,21:41:08,21,Assist other agencies,WANDSWORTH,Tooting
14731,051739-25042017,2017-04-25 19:10:57+00:00,2017-04-25,19:10:57,19,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14732,002239-05012017,2017-01-05 22:02:46+00:00,2017-01-05,22:02:46,22,No action (not false alarm),WANDSWORTH,Wandsworth
14733,003298-08012017,2017-01-08 07:39:03+00:00,2017-01-08,07:39:03,7,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14734,009265-22012017,2017-01-22 14:32:53+00:00,2017-01-22,14:32:53,14,Advice Only,WANDSWORTH,Wandsworth
14735,015839-07022017,2017-02-07 11:02:34+00:00,2017-02-07,11:02:34,11,Lift Release,WANDSWORTH,Wandsworth
14736,019275-15022017,2017-02-15 12:39:25+00:00,2017-02-15,12:39:25,12,Flooding,WANDSWORTH,Wandsworth
14737,020776-18022017,2017-02-18 23:06:58+00:00,2017-02-18,23:06:58,23,Hazardous Materials incident,WANDSWORTH,Wandsworth
14738,025764-02032017,2017-03-02 11:28:47+00:00,2017-03-02,11:28:47,11,Evacuation (no fire),WANDSWORTH,Wandsworth
14739,032555-18032017,2017-03-18 06:02:21+00:00,2017-03-18,06:02:21,6,Flooding,WANDSWORTH,Wandsworth
14740,038575-31032017,2017-03-31 13:41:10+00:00,2017-03-31,13:41:10,13,Lift Release,WANDSWORTH,Wandsworth
14741,038862-31032017,2017-03-31 23:56:13+00:00,2017-03-31,23:56:13,23,Effecting entry/exit,WANDSWORTH,Wandsworth
14742,044656-11042017,2017-04-11 20:15:19+00:00,2017-04-11,20:15:19,20,Lift Release,WANDSWORTH,Wandsworth
14743,047991-18042017,2017-04-18 16:52:59+00:00,2017-04-18,16:52:59,16,Flooding,WANDSWORTH,Wandsworth
14744,050599-23042017,2017-04-23 14:02:54+00:00,2017-04-23,14:02:54,14,Effecting entry/exit,WANDSWORTH,Wandsworth
14745,052910-28042017,2017-04-28 08:20:09+00:00,2017-04-28,08:20:09,8,Lift Release,WANDSWORTH,Wandsworth
14746,000921-02012017,2017-01-02 22:19:13+00:00,2017-01-02,22:19:13,22,Lift Release,WANDSWORTH,Wandsworth
14747,004172-10012017,2017-01-10 12:26:41+00:00,2017-01-10,12:26:41,12,Effecting entry/exit,WANDSWORTH,Wandsworth
14748,010969-26012017,2017-01-26 12:08:07+00:00,2017-01-26,12:08:07,12,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14749,011973-28012017,2017-01-28 13:13:58+00:00,2017-01-28,13:13:58,13,Lift Release,WANDSWORTH,Wandsworth
14750,012526-29012017,2017-01-29 22:21:47+00:00,2017-01-29,22:21:47,22,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14751,013499-01022017,2017-02-01 11:21:20+00:00,2017-02-01,11:21:20,11,Making Safe (not RTC),WANDSWORTH,Wandsworth
14752,018802-14022017,2017-02-14 09:14:12+00:00,2017-02-14,09:14:12,9,Flooding,WANDSWORTH,Wandsworth
14753,021501-20022017,2017-02-20 21:09:22+00:00,2017-02-20,21:09:22,21,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14754,023350-24022017,2017-02-24 15:32:38+00:00,2017-02-24,15:32:38,15,Lift Release,WANDSWORTH,Wandsworth
14755,024155-26022017,2017-02-26 12:54:40+00:00,2017-02-26,12:54:40,12,Lift Release,WANDSWORTH,Wandsworth
14756,032612-18032017,2017-03-18 10:09:05+00:00,2017-03-18,10:09:05,10,Effecting entry/exit,WANDSWORTH,Wandsworth
14757,034155-21032017,2017-03-21 19:38:23+00:00,2017-03-21,19:38:23,19,Flooding,WANDSWORTH,Wandsworth
14758,034965-23032017,2017-03-23 17:50:28+00:00,2017-03-23,17:50:28,17,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14759,041391-06042017,2017-04-06 12:11:20+00:00,2017-04-06,12:11:20,12,Medical Incident - Co-responder,WANDSWORTH,Wandsworth
14760,050792-23042017,2017-04-23 20:45:47+00:00,2017-04-23,20:45:47,20,Effecting entry/exit,WANDSWORTH,Wandsworth
14761,001297-03012017,2017-01-03 19:23:39+00:00,2017-01-03,19:23:39,19,Effecting entry/exit,WESTMINSTER,Paddington
14762,003464-08012017,2017-01-08 15:58:47+00:00,2017-01-08,15:58:47,15,Effecting entry/exit,WESTMINSTER,West Hampstead
14763,003940-09012017,2017-01-09 19:45:37+00:00,2017-01-09,19:45:37,19,Lift Release,WESTMINSTER,Paddington
14764,008854-21012017,2017-01-21 17:52:09+00:00,2017-01-21,17:52:09,17,Flooding,WESTMINSTER,Paddington
14765,011812-28012017,2017-01-28 01:46:45+00:00,2017-01-28,01:46:45,1,RTC,WESTMINSTER,Paddington
14766,020022-17022017,2017-02-17 10:12:44+00:00,2017-02-17,10:12:44,10,No action (not false alarm),WESTMINSTER,Paddington
14767,022036-22022017,2017-02-22 12:52:11+00:00,2017-02-22,12:52:11,12,Lift Release,WESTMINSTER,Paddington
14768,022041-22022017,2017-02-22 13:03:53+00:00,2017-02-22,13:03:53,13,Lift Release,WESTMINSTER,Paddington
14769,023092-24022017,2017-02-24 01:46:30+00:00,2017-02-24,01:46:30,1,Flooding,WESTMINSTER,Paddington
14770,026108-02032017,2017-03-02 23:44:07+00:00,2017-03-02,23:44:07,23,Effecting entry/exit,WESTMINSTER,West Hampstead
14771,033520-20032017,2017-03-20 09:37:19+00:00,2017-03-20,09:37:19,9,RTC,WESTMINSTER,West Hampstead
14772,037863-30032017,2017-03-30 02:22:50+00:00,2017-03-30,02:22:50,2,Flooding,WESTMINSTER,Paddington
14773,040869-05042017,2017-04-05 06:11:22+00:00,2017-04-05,06:11:22,6,Lift Release,WESTMINSTER,Paddington
14774,044254-11042017,2017-04-11 00:38:36+00:00,2017-04-11,00:38:36,0,Lift Release,WESTMINSTER,Paddington
14775,044857-12042017,2017-04-12 07:27:55+00:00,2017-04-12,07:27:55,7,Lift Release,WESTMINSTER,Paddington
14776,001551-04012017,2017-01-04 12:20:48+00:00,2017-01-04,12:20:48,12,Lift Release,WESTMINSTER,Paddington
14777,007909-19012017,2017-01-19 17:13:53+00:00,2017-01-19,17:13:53,17,Effecting entry/exit,WESTMINSTER,Paddington
14778,010625-25012017,2017-01-25 14:42:56+00:00,2017-01-25,14:42:56,14,Flooding,WESTMINSTER,Paddington
14779,010916-26012017,2017-01-26 09:38:22+00:00,2017-01-26,09:38:22,9,Flooding,WESTMINSTER,Paddington
14780,012108-28012017,2017-01-28 18:31:31+00:00,2017-01-28,18:31:31,18,Effecting entry/exit,WESTMINSTER,North Kensington
14781,012202-28012017,2017-01-28 23:39:45+00:00,2017-01-28,23:39:45,23,RTC,WESTMINSTER,Paddington
14782,012432-29012017,2017-01-29 18:13:14+00:00,2017-01-29,18:13:14,18,Lift Release,WESTMINSTER,Paddington
14783,012944-30012017,2017-01-30 23:44:58+00:00,2017-01-30,23:44:58,23,Flooding,WESTMINSTER,Paddington
14784,012991-31012017,2017-01-31 06:31:01+00:00,2017-01-31,06:31:01,6,Flooding,WESTMINSTER,Paddington
14785,013037-31012017,2017-01-31 10:20:01+00:00,2017-01-31,10:20:01,10,Flooding,WESTMINSTER,Paddington
14786,020106-17022017,2017-02-17 14:24:32+00:00,2017-02-17,14:24:32,14,Effecting entry/exit,WESTMINSTER,Paddington
14787,024675-27022017,2017-02-27 13:23:49+00:00,2017-02-27,13:23:49,13,Effecting entry/exit,WESTMINSTER,Paddington
14788,025158-28022017,2017-02-28 20:09:17+00:00,2017-02-28,20:09:17,20,Flooding,WESTMINSTER,Paddington
14789,026301-03032017,2017-03-03 14:39:25+00:00,2017-03-03,14:39:25,14,Effecting entry/exit,WESTMINSTER,Paddington
14790,026709-04032017,2017-03-04 13:04:08+00:00,2017-03-04,13:04:08,13,Effecting entry/exit,WESTMINSTER,North Kensington
14791,030126-12032017,2017-03-12 18:12:29+00:00,2017-03-12,18:12:29,18,Lift Release,WESTMINSTER,North Kensington
14792,036032-26032017,2017-03-26 02:33:05+00:00,2017-03-26,02:33:05,2,Flooding,WESTMINSTER,Paddington
14793,040664-04042017,2017-04-04 18:06:18+00:00,2017-04-04,18:06:18,18,Lift Release,WESTMINSTER,Paddington
14794,047475-17042017,2017-04-17 16:02:58+00:00,2017-04-17,16:02:58,16,Hazardous Materials incident,WESTMINSTER,Paddington
14795,047687-18042017,2017-04-18 00:38:24+00:00,2017-04-18,00:38:24,0,Spills and Leaks (not RTC),WESTMINSTER,Paddington
14796,051556-25042017,2017-04-25 14:26:28+00:00,2017-04-25,14:26:28,14,Assist other agencies,WESTMINSTER,Paddington
14797,052573-27042017,2017-04-27 15:10:02+00:00,2017-04-27,15:10:02,15,No action (not false alarm),WESTMINSTER,Paddington
14798,003845-09012017,2017-01-09 16:56:14+00:00,2017-01-09,16:56:14,16,No action (not false alarm),WESTMINSTER,Paddington
14799,005178-12012017,2017-01-12 22:54:15+00:00,2017-01-12,22:54:15,22,Flooding,WESTMINSTER,Paddington
14800,010355-24012017,2017-01-24 21:31:44+00:00,2017-01-24,21:31:44,21,Flooding,WESTMINSTER,Paddington
14801,016384-08022017,2017-02-08 14:53:40+00:00,2017-02-08,14:53:40,14,Effecting entry/exit,WESTMINSTER,Paddington
14802,019693-16022017,2017-02-16 14:16:11+00:00,2017-02-16,14:16:11,14,Flooding,WESTMINSTER,Paddington
14803,020393-18022017,2017-02-18 02:19:09+00:00,2017-02-18,02:19:09,2,Effecting entry/exit,WESTMINSTER,Paddington
14804,020745-18022017,2017-02-18 21:34:30+00:00,2017-02-18,21:34:30,21,Flooding,WESTMINSTER,Paddington
14805,020749-18022017,2017-02-18 21:42:45+00:00,2017-02-18,21:42:45,21,Flooding,WESTMINSTER,Paddington
14806,020978-19022017,2017-02-19 12:53:30+00:00,2017-02-19,12:53:30,12,Flooding,WESTMINSTER,Paddington
14807,022576-23022017,2017-02-23 13:33:51+00:00,2017-02-23,13:33:51,13,Making Safe (not RTC),WESTMINSTER,Paddington
14808,026105-02032017,2017-03-02 23:19:09+00:00,2017-03-02,23:19:09,23,Flooding,WESTMINSTER,Paddington
14809,027744-06032017,2017-03-06 23:19:24+00:00,2017-03-06,23:19:24,23,Flooding,WESTMINSTER,Paddington
14810,037849-30032017,2017-03-30 00:19:01+00:00,2017-03-30,00:19:01,0,Lift Release,WESTMINSTER,Soho
14811,039008-01042017,2017-04-01 11:00:03+00:00,2017-04-01,11:00:03,11,Making Safe (not RTC),WESTMINSTER,Paddington
14812,041695-06042017,2017-04-06 22:17:42+00:00,2017-04-06,22:17:42,22,Effecting entry/exit,WESTMINSTER,Paddington
14813,043249-09042017,2017-04-09 15:33:40+00:00,2017-04-09,15:33:40,15,Lift Release,WESTMINSTER,Paddington
14814,044613-11042017,2017-04-11 19:05:48+00:00,2017-04-11,19:05:48,19,Lift Release,WESTMINSTER,Paddington
14815,047459-17042017,2017-04-17 14:58:22+00:00,2017-04-17,14:58:22,14,Lift Release,WESTMINSTER,Paddington
14816,050296-22042017,2017-04-22 21:35:16+00:00,2017-04-22,21:35:16,21,Effecting entry/exit,WESTMINSTER,Paddington
14817,050382-23042017,2017-04-23 01:06:31+00:00,2017-04-23,01:06:31,1,Lift Release,WESTMINSTER,Paddington
14818,052488-27042017,2017-04-27 10:57:53+00:00,2017-04-27,10:57:53,10,Lift Release,WESTMINSTER,Paddington
14819,053618-29042017,2017-04-29 20:08:39+00:00,2017-04-29,20:08:39,20,Lift Release,WESTMINSTER,Paddington
14820,001588-04012017,2017-01-04 13:56:21+00:00,2017-01-04,13:56:21,13,Lift Release,WESTMINSTER,Chelsea
14821,004367-10012017,2017-01-10 20:54:46+00:00,2017-01-10,20:54:46,20,Assist other agencies,WESTMINSTER,Lambeth
14822,007852-19012017,2017-01-19 14:53:20+00:00,2017-01-19,14:53:20,14,Lift Release,WESTMINSTER,Chelsea
14823,009151-22012017,2017-01-22 09:22:56+00:00,2017-01-22,09:22:56,9,Effecting entry/exit,WESTMINSTER,Chelsea
14824,009706-23012017,2017-01-23 13:58:01+00:00,2017-01-23,13:58:01,13,Flooding,WESTMINSTER,Chelsea
14825,013613-01022017,2017-02-01 17:10:05+00:00,2017-02-01,17:10:05,17,Effecting entry/exit,WESTMINSTER,Chelsea
14826,014603-04022017,2017-02-04 07:53:05+00:00,2017-02-04,07:53:05,7,Lift Release,WESTMINSTER,Chelsea
14827,015385-06022017,2017-02-06 08:35:45+00:00,2017-02-06,08:35:45,8,Lift Release,WESTMINSTER,Lambeth
14828,018280-12022017,2017-02-12 23:43:07+00:00,2017-02-12,23:43:07,23,Flooding,WESTMINSTER,Lambeth
14829,022957-23022017,2017-02-23 18:15:17+00:00,2017-02-23,18:15:17,18,Lift Release,WESTMINSTER,Lambeth
14830,023531-24022017,2017-02-24 22:48:57+00:00,2017-02-24,22:48:57,22,Effecting entry/exit,WESTMINSTER,Lambeth
14831,024156-26022017,2017-02-26 12:55:07+00:00,2017-02-26,12:55:07,12,Flooding,WESTMINSTER,Lambeth
14832,024643-27022017,2017-02-27 11:14:22+00:00,2017-02-27,11:14:22,11,Lift Release,WESTMINSTER,Lambeth
14833,024792-27022017,2017-02-27 18:44:11+00:00,2017-02-27,18:44:11,18,Flooding,WESTMINSTER,Chelsea
14834,024798-27022017,2017-02-27 19:20:15+00:00,2017-02-27,19:20:15,19,Flooding,WESTMINSTER,Chelsea
14835,025938-02032017,2017-03-02 15:39:19+00:00,2017-03-02,15:39:19,15,Lift Release,WESTMINSTER,Lambeth
14836,027996-07032017,2017-03-07 16:32:49+00:00,2017-03-07,16:32:49,16,Flooding,WESTMINSTER,Lambeth
14837,028410-08032017,2017-03-08 17:40:32+00:00,2017-03-08,17:40:32,17,No action (not false alarm),WESTMINSTER,Chelsea
14838,029550-11032017,2017-03-11 14:24:35+00:00,2017-03-11,14:24:35,14,Lift Release,WESTMINSTER,Chelsea
14839,032688-18032017,2017-03-18 13:49:21+00:00,2017-03-18,13:49:21,13,Lift Release,WESTMINSTER,Lambeth
14840,034009-21032017,2017-03-21 14:46:59+00:00,2017-03-21,14:46:59,14,Lift Release,WESTMINSTER,Chelsea
14841,037306-28032017,2017-03-28 20:16:18+00:00,2017-03-28,20:16:18,20,Effecting entry/exit,WESTMINSTER,Chelsea
14842,043466-09042017,2017-04-09 20:07:11+00:00,2017-04-09,20:07:11,20,Lift Release,WESTMINSTER,Lambeth
14843,050747-23042017,2017-04-23 19:04:44+00:00,2017-04-23,19:04:44,19,Lift Release,WESTMINSTER,Chelsea
14844,051700-25042017,2017-04-25 18:25:12+00:00,2017-04-25,18:25:12,18,No action (not false alarm),WESTMINSTER,Chelsea
14845,007846-19012017,2017-01-19 14:39:13+00:00,2017-01-19,14:39:13,14,Flooding,WESTMINSTER,Paddington
14846,009209-22012017,2017-01-22 12:34:00+00:00,2017-01-22,12:34:00,12,Effecting entry/exit,WESTMINSTER,Paddington
14847,009381-22012017,2017-01-22 18:14:20+00:00,2017-01-22,18:14:20,18,Flooding,WESTMINSTER,Paddington
14848,010690-25012017,2017-01-25 17:24:06+00:00,2017-01-25,17:24:06,17,No action (not false alarm),WESTMINSTER,Paddington
14849,013099-31012017,2017-01-31 12:49:37+00:00,2017-01-31,12:49:37,12,Flooding,WESTMINSTER,Paddington
14850,029705-11032017,2017-03-11 19:45:51+00:00,2017-03-11,19:45:51,19,Flooding,WESTMINSTER,Paddington
14851,031436-15032017,2017-03-15 18:35:12+00:00,2017-03-15,18:35:12,18,Flooding,WESTMINSTER,Paddington
14852,031467-15032017,2017-03-15 19:26:04+00:00,2017-03-15,19:26:04,19,Flooding,WESTMINSTER,Paddington
14853,035971-25032017,2017-03-25 20:39:46+00:00,2017-03-25,20:39:46,20,Flooding,WESTMINSTER,Paddington
14854,036246-26032017,2017-03-26 16:18:28+00:00,2017-03-26,16:18:28,16,Flooding,WESTMINSTER,Paddington
